product_id,product_title,product_description,review_text,image_paths,label
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz","Product Quality: Cheap plastic material | Performance: Sounds not loud enough but bearable | Best Feature: Price? Yes and No | Medyo di kalakasan ang sound. Very cheap looking ang plastic material na ginamit, like it can easily break. Pag sobrang humihina or nawawala either left or right channel, need ayusin ang pagkakabit ng jack. Hindi pwedeng magalaw galaw. Medyo maingay din ang mic. If may option ang driver ng audio ng PC mo na ""noise cancellation"" pwede mo siyang gamitin para ma lessen yung static noise ng mic...then again, it will not fully eliminate the static sound. Overall goods siya sa price niya kung pang samantala mo lang gagamitin. Di rin recommended na gamitin pang compshop or pisonet dahil panigurado di tatagal. Better up your budget kung pangsamantagal mo gagamitin ang headset. ***will possibly update this feedback if masira agad 😅***",ph-11134103-7r98r-lwx14eb3fqld93.jpg,1
prod_07,Inplay H20 RGB Wired Headset RGB Light Gaming Headset Headphones With Microphone For Pc Laptop,"Inplay Official Service Center Guranteed
6 Months Warranty Period
_______________________________________________________________________________________________________
SPECIFICATION
Brand: INPLAY
Model: H20
Color: Black / White
Warranty: 6 Months
Brand: INPLAY
Model: H30
Color: Balck / White
Warranty: 6 Months
Variation
Brand: Inplay
Model: HG710
Color: Black / White
Driver Diameter: 50mm
Impedance: 30Ω
Sensitivity: 107-113db
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:200*190*85mm
Product Weight: 257-277g
Warranty: 6 Months
Brand: INPLAY
Model: S500
Color: Balck
Warranty: 6 Months",Product Quality: Worth the price | Performance: Not bad | Best Feature: bulky headset and thick cords | Wrong color.,ph-11134103-7r98q-lq8plqwqtvtbe3.jpg;ph-11134103-7r98t-lq8plqwqvadr52.jpg,0
prod_08,Inplay S500 Wired RGB Gaming Headset With Mic Surround Sound Over Ear Headphone For PC Laptop,"Inplay Official Service Center Guranteed
Variation
Brand: Inplay
Model: S500
Driver Diameter: 50mm
Impedance: 32Ω@1KHZ
Sensitivity: 115-121db at 1KHZ 1mV
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:190*170*90mm
Product Weight: 228-248g
Warranty: 6 Months
Microphone Parameters
Sensitivity: -38-42dB@1KHz
Input mode: DC 3.5 plug
Signal to Noise Ratio: ≥60db
Frequency Response: 100Hz-8KHz","Performance: Mahina yong volume nya not advisable for gaming, goods for watching videos or music dahil hindi masakit sa tenga at maganda nman yung quality ng sound kaya lang mahina talaga siya para sakin:(",ph-11134103-7ras9-m9ebk8d9vmou04.jpg,0
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night","Effectiveness: havent use yet | Texture: fine | Fragrance: fine | Worst transaction with Garnier, 1st time to order but experience the worst quality and customer service. I ordered twice 1 was paid 1,115 and the other cod worh 608.00 but they shipped only the COD and this 1,115 that was paid already wasnt shipped until I contacted numerous time shopee thats the time they shipped out. It is also very difficult to contact CS of Garnier and see the box how it was done? very poor quality and customer service Garnier Philippines. My bad I did not read a lot of negative reviews here and mine is additional.",ph-11134103-7r98y-lmzm5nq6ji6f79.jpg;ph-11134103-7r98w-lmzm5nq7eekfb6.jpg;ph-11134103-7r98u-lmzm5nq6kwn3fe.jpg;ph-11134103-7r990-lmzm5nq6npvr96.jpg;ph-11134103-7r990-lmzm5nq6ji2n43.jpg,0
prod_07,Inplay H20 RGB Wired Headset RGB Light Gaming Headset Headphones With Microphone For Pc Laptop,"Inplay Official Service Center Guranteed
6 Months Warranty Period
_______________________________________________________________________________________________________
SPECIFICATION
Brand: INPLAY
Model: H20
Color: Black / White
Warranty: 6 Months
Brand: INPLAY
Model: H30
Color: Balck / White
Warranty: 6 Months
Variation
Brand: Inplay
Model: HG710
Color: Black / White
Driver Diameter: 50mm
Impedance: 30Ω
Sensitivity: 107-113db
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:200*190*85mm
Product Weight: 257-277g
Warranty: 6 Months
Brand: INPLAY
Model: S500
Color: Balck
Warranty: 6 Months","Performance: eh | Product Quality: mid | Best Feature: looks | just received it today and i must say im barely satisfied with it:( sound qual is so not good, super mahina sya even if u max the volume:( sayang it looks cute pa naman, now im left w no choice but to use volume booster :( not recommended. everything was fine tho, it's just the sound qual",ph-11134103-22120-y5q0jlba7llv17.webp.jpg,0
prod_09,Jeep EW011 TWS True Wireless Bluetooth Earphones HiFi Sound Noise Cancellation HD Calls Earbuds,"Specification:
Brand: Jeep
Model: JP EW011
Wireless version: V5.3
Speaker size: Φ13mm
Sensitivity:118±3dB
Impedance: 250
Frequency response:50HZ-20KHZ
Cell voltage: 3.7V
Music playing time:About 4H (80% volume)
Standby time:About 50H
Charging time:About 2H
Headphone battery capacity: 30mAh/3.7V
Charging compartment battery capacity: 300mAh/3.7V
Product size:61.5x25x45.5mm
What's in the box
2 x Bluetooth Earphones
1 x Charging Case
1 x Charging Cable
1 x User Manual",the packaging is good and the delivery is very fast the product is good overall good sya problema lang is di kasya sa ear ko dumudulas,ph-11134103-7rasm-m3eiqvo5o01b67.jpg,1
prod_17,Baggy Jeans Korean Style Jeans pants for Men straight cut Men's denim pants for men wide leg pants comfortable pants,"🌴S(27/28) Waist 26.7"" Length 38.1"" Hips 40.1"" 150-160cm. 40-45kg.
🌴M(29/30) Waist 28.7"" Length 38.5"" Hips 41.7"" 160-165cm. 45-55kg.
🌴L(31) Waist 30.7"" Length 38.9"" Hips 43.3"" 165-170cm. 55-60kg.
🌴XL(32/33) Waist 32.6"" Length 39.3"" Hips 44.4"" 165-173cm. 60-65kg.
🌴XXL(34/36) Waist 34.6"" Length 39.7"" Hips 46"" 170-175cm. 65-70kg.
🌴XXXL(38) Waist 36.6"" Length 40.1"" Hips 47.6"" 170-175cm. 70-80kg.",Material Quality: Goods | Colour: Goods | Appearance: Goods | Not wide leg enough,ph-11134103-7rasi-m7qe15rjed269d.webp.jpg,1
prod_13,High quality rubber shoes Black school shoes for boy and men's,"No in box
Welcome to the shop, our quality guarantee is cheap
EU  size                   36     37       38    39      40    41    42    43    44    45 
inner length (mm) 225  230   235   240   245   250  255  260  265  270
feet length (mm)  220  225  230  235   240   245    250   255   260  265
       width              8-8.5 /8.5/ 9/ 9-9.5 /9.5-10/10 /10-10.5/10.5/10.5-11/11
 NOTE: If your feet are wide and fat, please choose to place an order in one size larger
This shoe is made of rubber material and may be squeezed or deformed during transportation, but it does not affect wearing. You can soak the shoes in hot water for 5 minutes to restore them to their original shape.
happy shopping for you
✅EARN LOTS OF SHOPEE COINS
✅CASH ON DELIVERY
✅ON HAND AND READY TO SHIP
✅PAY TODAY SHIP TOMORROW
NOTE: WRONG PLACEMENT OF SHIPPING FEE WILL NOT BE PROCESS
DELIVERY PERIOD:
 1-2 days Metro Manila
 3-4 days Provincial
PLEASE READ CAREFULLY BEFORE PLACING AN ORDER/S ️
 ✔️ALL ITEMS ARE AVAILABLE UNLESS MARKED AS ""SOLD OUT""
✔CHOOSE THE CORRECT  IF THE ITEMS HAS DIFFERENT COLORS/PRINTS SO WE CAN AVOID MISTAKES
✔WE ACCEPT RETURNS IF THE ITEM IS NOT YET WORN OR USED. BUYER WILL SHOULDER THE RETURN SHIPPING COST
LIKE & FOLLOW US FOR UPDATES! 
HAPPY SHOPPING!",Appearance: good | Material Quality: good | Colour: black | Hindi pa din nag kasya sa anak ko na 9 yrs old ang sukat na size 39 😅😭😭😭 pwede kayang ppalitan iyon,ph-11134103-7r98o-ll2pudn1oc3kf1.jpg;ph-11134103-7r98o-ll2pudn1oc9z40.jpg;ph-11134103-7r98o-ll2pudnlnj1j2d.jpg,1
prod_18,POND'S Acne Clear Pore Conditioning Toner with Salicylic Acid and Tea Tree Oil for Anti Pimple 100ml,"Pond’s Acne Clear Pore Conditioning Toner cares for pores to give you clearer skin that is smooth and refined up close. It has Salicylic Acid and Tea Tree Oil that deeply cleans and unclogs pores, helping to reduce pimples for clearer skin. It also has Pore Tightening Essence that conditions pores for smooth and refined skin.",Effectiveness: Lessen pimples | Fragrance: Not that bad can use to it pag nasanay ka na | Texture: Smooth | Humiyang ako pamula nung nag Ponds products ako Buti na lng kc very sensitive ang skin and di afford mamahaling prooducts This one is very affordable loved it salamat sa freebie Thank you seller Unilever,79301c031444ce2178031a19eeb7f730.jpg;a93be4fae8656552d8a1206aa7bda73c.jpg;7757e52c5731cfb2dc8028e1abdca8ac.jpg,2
prod_03,"Cetaphil Gentle Skin Cleanser 59ml (For Sensitive Skin, Non-Drying Facial Wash, And Paraben Free)","Our best-selling gentle skin cleanser is clinically proven to actively hydrate while cleansing the skin, and defends against the five signs of skin sensitivity including dryness, irritation, roughness, toughness, and a weakened skin barrier
Our best-seller and fan favorite - a mild, non-irritating and soap-free formula that soothes skin as it cleanses. This award-winning cleanser is clinically proven to hydrate while cleansing, and helps to strengthen the skin&#39;s moisture barrier. It can be specifically used for everyday cleansing, and defends against the five signs of skin sensitivity - dryness, irritation, roughness, toughness, and weakened skin barrier. Non-comodogenic, fragrance-free, pH balanced, and dermatologically tested.
Cetaphil is the most prescribed skincare brand by dermatologists.
- Gentle, soap-free, non-irritating cleanser actively hydrates while cleansing
- Defends against the five signs of skin sensitivity, including dryness, irritation, roughness, tightness and weakened skin barrier
- Non-foaming cleanser can be used with or without water
- Suitable for all skin types, including dry and sensitive skin
- Dermatologist tested and clinically proven to be gentle on sensitive skin
- Fragrance free, hypoallergenic and non-comedogenic, so it won&#39;t irritate skin or clog pores
INGREDIENTS:
Aqua, Glycerin, Cetearyl Alcohol, Panthenol, Niacinamide, Pantolactone, Xanthan Gum, Sodium Cocoyl Isethionate, Sodium Benzoate, Citric Acid
Directions for Use:
With water: 
Apply cleanser and gentle massage into skin. Rinse.
Without water:
Apply a liberal amount of cleanser and gently massage into skin.
About the Brand:
Cetaphil is a gentle skincare brand that has been recommended by dermatologists for over 70 years, and is today used by millions of people with sensitive skin from all around the world. It offers a complete range of cleansers, moisturizers and sun protection ideal for face and body, providing gentle yet effective skincare formula to strengthen and protect even the most sensitive skin.
MOST PRESCRIBED SKINCARE BRAND
Cetaphil is the original sensitive cleanser recommended by dermatologists for over 70 years
CLINICALLY TESTED FOR SENSITIVE SKIN
Our soap-free, skin nourishing products will treat your skin without irritation and is hypoallergenic
DEFENDS AGAINST 5 SIGNS OF SENSITIVITY
Clinically proven to soothe, hydrate, and nourish sensitive skin",sakto lang,ph-11134103-7qukw-lj19spw8dwxy47.jpg,1
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night",Texture: good | Fragrance: good | Effectiveness: diko pa alam,ph-11134103-7r98o-ltytiala8mfd2f.jpg,1
prod_07,Inplay H20 RGB Wired Headset RGB Light Gaming Headset Headphones With Microphone For Pc Laptop,"Inplay Official Service Center Guranteed
6 Months Warranty Period
_______________________________________________________________________________________________________
SPECIFICATION
Brand: INPLAY
Model: H20
Color: Black / White
Warranty: 6 Months
Brand: INPLAY
Model: H30
Color: Balck / White
Warranty: 6 Months
Variation
Brand: Inplay
Model: HG710
Color: Black / White
Driver Diameter: 50mm
Impedance: 30Ω
Sensitivity: 107-113db
Frequency Response: 20hz-20khz
Light Effect: Colorful led light
Cable Length: 1.8m
Product Size:200*190*85mm
Product Weight: 257-277g
Warranty: 6 Months
Brand: INPLAY
Model: S500
Color: Balck
Warranty: 6 Months","Performance: 10/10 | Best Feature: clear microphone | Product Quality: good 9/10 | it’s just so sad hindi sya naka box and hindi na wrapped that much kaya nag bend. But overall okay naman performance & quality ng headset, performing very well naman and clear yung mic. Packaging lang talaga problem but will definitely order again from this shop😊",ph-11134103-81ztn-mh4jkhxfoe1b52.jpg;ph-11134103-81ztd-mh4jkhx86ozx48.jpg,2
prod_04,Garnier Brightening Foam Facial Cleanser Skin care For Dark Spots Dull Skin Garnier Facial Wash 50ml,"WHAT IS IT
A gentle, easy to rinse foam with the power of Pure Lemon Extract to intensively cleanse and clear dullness.
 WHAT IT DOES
Cleanses and brightens skin.
 WHY IT'S PERFECT FOR YOU
Cleanse and clear away dullness with the power of pure lemon extract.
 HOW TO USE
Gently massage onto wet face while avoiding eye area. Rinse off with water. Use day and night as needed.
 CARE INSTRUCTIONS
Keep away from direct sunlight. Store at room temperature.
 INGREDIENTS
AQUA/WATER, GLYCERIN, MYRISTIC ACID, PAMITIC ACID, STEARIC ACID, GLYCERYL STEARATE, KAOLIN, BENZYL SALICYLATE, CITRUS MEDICA EXTRACT, LIMONENE, LINALOOL. METHYLISOTHIAZOLINONE, PEG-14M, TETRASODIUM EDTA, PARFUM/ FRAGRANCE (B45631/1)
Daytime Morning Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier Vitamin C Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion. Let it absorb fully before moving on to the next steps. This will help to fade dark spots in 3 days!
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: MOISTURIZE with the Garnier Vitamin C Day Cream Moisturizer. Massage in upward circular motion all over your face, to lock in moisture and create a protective barrier on your skin.
STEP 6: PROTECT your skin from harmful UV rays with the Garnier Vitamin C UV Sunscreen. Apply a thin layer of sunscreen evenly on your face, at least 15 minutes before sun exposure. Reapply throughout the day for maximum sun protection.
Nighttime Evening Regimen
STEP 1: REMOVE MAKEUP & IMPURITIES with the Garnier Vitamin C Micellar Water. Saturate a cotton pad with micellar water and gently wipe your face to remove dirt and excess oil.
STEP 2: CLEANSE your face with the Garnier Vitamin C Brightening Cleanser Foam OR Gel Cleanser Wash. Wet your face with water, apply a small amount of the cleanser, and massage in circular motions. Rinse thoroughly.
STEP 3: TREAT with the Garnier 10% Pure Vitamin C Overnight Booster Serum. Apply 3-4 drops of the serum all over your face in upward motion to support overnight skin repair and recovery. all over your face in upward motion. Let it absorb fully before moving on to the next steps.
STEP 4: ENHANCE your skin with the Garnier Vitamin C Ampoule Serum. Apply a small amount of the ampoule serum on problem areas, or all over your face to fade hyperpigmentation, sunspots (pekas), melasma, and dark undereye circles.
STEP 5: REJUVENATE and nourish your skin with the Garnier Vitamin C Night Cream Moisturizer. Apply the night cream to lock in moisture for optimum repair and recovery especially during at night","Fragrance: bango po, amoy na amoy yung lemon | 3 stars po muna, balikan po ito after ko gámitin, after a week. Will buy po ulit next time. Thanks",ph-11134103-7r98t-lt6lu7ky5flw99.jpg,1
prod_17,Baggy Jeans Korean Style Jeans pants for Men straight cut Men's denim pants for men wide leg pants comfortable pants,"🌴S(27/28) Waist 26.7"" Length 38.1"" Hips 40.1"" 150-160cm. 40-45kg.
🌴M(29/30) Waist 28.7"" Length 38.5"" Hips 41.7"" 160-165cm. 45-55kg.
🌴L(31) Waist 30.7"" Length 38.9"" Hips 43.3"" 165-170cm. 55-60kg.
🌴XL(32/33) Waist 32.6"" Length 39.3"" Hips 44.4"" 165-173cm. 60-65kg.
🌴XXL(34/36) Waist 34.6"" Length 39.7"" Hips 46"" 170-175cm. 65-70kg.
🌴XXXL(38) Waist 36.6"" Length 40.1"" Hips 47.6"" 170-175cm. 70-80kg.",Material Quality: soft | Appearance: same as the picture,ph-11134103-7rase-m8fugovrhsp99f@resize_w72_nl.webp.jpg,1
prod_10,Nvision 22 24 27 Inch IPS Monitor 100Hz/144Hz Framless FHD Gaming Monitor PC Laptop Monitor,"Nvision Frameless Flat Gaming Monitor
Energy Star Certified Monitor
Nvision Official Service Center Guranteed 
180 Days For Feplacement.
24 Months Warranty Period.
Specification:
___________________________________________________________________
Variation:
Model:  N2455PRO 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2455GT 24"" FHD
Color: Black/White
Display Size: 23.8""
Panel Type:  IPS
Refresh Rate: 144Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2755PRO 27'' FHD
Color: Black/White
Display Size: 27''
Panel Type:  IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Variation:
Model:  N2255GP 22'' FHD
Color: Black/White
Display Size: 21.5''
Panel Type:  IPS
Refresh Rate: 120Hz
Response Time: 5Ms
Resolution: 1920*1080 Fhd
Brightness: 230cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1 VGA*1,  DC input
Power Adaptor: AC220V, DC 12V/2.5A
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  N2510 25"" FHD
Color: Black/White
Display Size: 24.5""
Panel Type: VA
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 1920*1080P
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1,VGA*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm
___________________________________________________________________
Model:  Q2760 27"" QHD
Color: Black/White
Display Size: 27""
Panel Type: IPS
Refresh Rate: 100Hz
Response Time: 5Ms
Resolution: 2560*1440P
Speaker: Build-in Speaker
Brightness: 250Cd/m2
Contrast Ratio: 1000:1
Display Colors：16.7M
Viewing Angle：170(H) X 170(V)
Interface：HDMI*1, DP*1, Audio Out*1, DC Input*1
Power Adaptor: AC220V, DC 12V/2.5A
Package Size: 63*13*42cm
Weight: 4.5kg
Accessories: HDMI Cable *1, Metal Stand&Screw, Screw Driver, Instruction Manual, Warranty Card
Vesa Mount:  75mm * 75mm",There is a lot of bulk/dust on the socker for the stand. Just cleaned it base on the image. No screws included and manual have to buy. No rubber on the stand below. Was able to compare this because i have another purchase like this,ph-11134103-820lc-mn74obro6ww234.jpg;ph-11134103-820la-mn74obrznvuw21.jpg,0
prod_01,CCL PH USB Wired Gaming Mouse High Configuration with Backlight for PC & Laptop X1,"💯 High Quality
💯 Brand New
Easy to operate, USB plug and play, no driver needed. Anti-skid and waterproof design. ABS material, laser-etched, non-slip design, splash proof and durable.
Rainbow Color Backlight effects: bringing cool gaming experience, in particular increase gaming keys backlit effect and easy type in the dark.
Quickly control each function, ergonomic design, comfortable to operate.
Button service life: 5 million times
DPI adjustment provides 800/1200/1600 gear shift control for different games.
The smooth 3D roller with anti-skid scale grain ensures you to operate comfortably.
The buttons structure adopt precursor type streamline design provides excellent click sense.
Ergonomic design: perfect size fits naturally in your hand and provides comfortable touch feeling.
Product size: 12.3cm x 6.8cm  x 3.8cm (approx.)
🖌 FREE Shipping
🖌 Cash on Delivery (COD) is available       
🖌 Order Today Ship ASAP     
DELIVERY PERIOD:  
🚚 2-4 days Metro Manila
🚚 3-7 days Provincial
  ⚠️ Please CHOOSE THE CORRECT variation so we can avoid mistakes.
⚠️ If the item you received is defective, please contact us immediately. 
💡 Please leave us a positive feedback with 5 STARS ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ if you are satisfied with our product and service. Your feedback will be much appreciated.
💡 Please contact us immediately before leaving any negative feedbacks or open a dispute on Shopee.",why naman di manlang po hiniwalay oh binalot sa plastik 😔 nabasa tuloy . di pa namin natatry yung mouse. pero sana okay sya 🙂,0ae2fb41a5c47aa5c8515e4483cf92cd.jpg,1
